forecast_origin_date,target_date,xR_e_t_plus_1,historical_mean,in_sample_forecast,out_of_sample_forecast,a_OS,b_OS,N_t
1943-04-01,1944-04-01,0.08038145054982526,0.03915036982150381,0.10965482547691638,0.03040592952076049,-0.2626649308295762,5.825036537675662,173
1943-05-01,1944-05-01,0.07178241833607424,0.042054499333526854,0.10315406547791023,0.0181301352757669,-0.26938137152398806,5.990605913023281,174
1943-06-01,1944-06-01,0.10779666712184588,0.04486886034858762,0.10184028308327844,0.01649000010858237,-0.2753060593915084,6.139823322471499,175
1943-07-01,1944-07-01,0.14520296537921284,0.047035901111725946,0.10826761511153582,0.03162856073751724,-0.2788574720469597,6.232466899176349,176
1943-08-01,1944-08-01,0.1471522052616151,0.04917957978447125,0.1069662950299464,0.029839446169866335,-0.2820003941568947,6.3185088618578975,177
1943-09-01,1944-09-01,0.12220964147053481,0.05127527975905049,0.10613998752460588,0.02907983053689006,-0.28479436108026224,6.397933668899865,178
1943-10-01,1944-10-01,0.13692091119144456,0.052804498247442246,0.10702683070700503,0.03196405629606197,-0.286026551641726,6.440318475269055,179
1943-11-01,1944-11-01,0.22891497547799655,0.053927215848342536,0.11876187383608136,0.05961302539906632,-0.28663188867231676,6.464571116979881,180
1943-12-01,1944-12-01,0.20052234152755755,0.05511803454325444,0.11053559644130212,0.04148361864716649,-0.28690226937893853,6.486453795125571,181
1944-01-01,1945-01-01,0.20291743948188723,0.05594791025816437,0.10870387510530427,0.03789476556381921,-0.28668266853837193,6.495041200939397,182
1944-02-01,1945-02-01,0.2700797777310825,0.05642024234560927,0.11022266516619164,0.04184626930246649,-0.28631486277642076,6.496335937982899,183
1944-03-01,1945-03-01,0.19536463561067785,0.056690666585914415,0.10785215627896447,0.036699412425605316,-0.28587270732611225,6.494390942185337,184
1944-04-01,1945-04-01,0.3068150640446432,0.05681872487761122,0.11020723630670168,0.042371388071584803,-0.28557850793832457,6.492861571624086,185
1944-05-01,1945-05-01,0.2650114467367356,0.05689917484244168,0.10618006206613662,0.03330399034237541,-0.28515093088385857,6.48941547647378,186
1944-06-01,1945-06-01,0.20453731505759276,0.05717135394554006,0.10058934955882248,0.020855325156413806,-0.2843321487539327,6.4824545119499195,187
1944-07-01,1945-07-01,0.19885386180967513,0.05763960719784686,0.10268036345505471,0.026280264215262916,-0.2835098083281499,6.477606143163749,188
1944-08-01,1945-08-01,0.25095532206706084,0.05811321882781386,0.1040181223973684,0.029983397098263587,-0.2826153188921316,6.471768447141862,189
1944-09-01,1945-09-01,0.3084239129719085,0.058450568420670306,0.10278328014454327,0.027616477629921587,-0.28189372980976046,6.466790915913693,190
1944-10-01,1945-10-01,0.35510133519483145,0.05886140791161676,0.10347472603051375,0.029755445493667487,-0.2811021715769955,6.461649039170276,191
1944-11-01,1945-11-01,0.4044306546894303,0.059747103576024994,0.10581801586071654,0.03600052892462052,-0.28037817530996995,6.464115887390051,192
1944-12-01,1945-12-01,0.3681967177077158,0.060476508954012194,0.09991731568434664,0.023220674661887264,-0.2793265999889941,6.459259424909625,193
1945-01-01,1946-01-01,0.4218305445628413,0.06121074055467134,0.09760152220466259,0.01875146918641213,-0.2781540184868349,6.452592260077337,194
1945-02-01,1946-02-01,0.26773719419730657,0.062281863822242683,0.09086028929568907,0.00444311542904513,-0.27662843631290707,6.44525769610704,195
1945-03-01,1946-03-01,0.38982201107218195,0.06296085755585716,0.0965714568362897,0.018395107444292014,-0.2754844759647687,6.438235225239484,196
1945-04-01,1946-04-01,0.34143280810390153,0.06419869616747535,0.08765313523003848,-6.936943387650385e-4,-0.27373783242942673,6.4298344802511735,197
1945-05-01,1946-05-01,0.3703687899209068,0.06521290197843123,0.08918604970416644,0.004066636468516738,-0.27196197950591056,6.417491719274768,198
1945-06-01,1946-06-01,0.3160762354432062,0.06591302465722097,0.08697193775841486,3.0512017807904357e-5,-0.2702926238273806,6.402388211775089,199
1945-07-01,1946-07-01,0.2934937506905655,0.06657772884298326,0.08977494646250701,0.007358101365750269,-0.26884209526810854,6.3902759806597835,200
1945-08-01,1946-08-01,0.1494963330086555,0.0674950303018095,0.08332829063470125,-0.006122544349328796,-0.2670563718558875,6.3762617800220225,201
1945-09-01,1946-09-01,0.0037549570509132213,0.06868774754275055,0.07867530646703573,-0.01510585560618355,-0.26468332079231993,6.356528561852028,202
1945-10-01,1946-10-01,-0.040857377466125944,0.07009865191542096,0.0748206645866273,-0.021984413755323673,-0.262005515069428,6.334952879583231,203
1945-11-01,1946-11-01,-0.08215758364155246,0.07173753428196018,0.07041254535244343,-0.029881100723412574,-0.25922895535173013,6.315306607489604,204
1945-12-01,1946-12-01,-0.055082817252498195,0.0731836766401346,0.068363992732204,-0.03238666278918456,-0.2560800665467429,6.286073525895001,205
1946-01-01,1947-01-01,-0.09291394727393043,0.07487613716403126,0.06318924997457533,-0.04137300460188495,-0.2521437088050295,6.246920439635573,206
1946-02-01,1947-02-01,-0.05431957983456526,0.07580783309172823,0.06992800974190236,-0.02461100276625644,-0.2491603686201198,6.2127396148405385,207
1946-03-01,1947-03-01,-0.10961752957333049,0.07731751663971119,0.06482912347702835,-0.03352953144824078,-0.2454973682547461,6.175353155195113,208
1946-04-01,1947-04-01,-0.17234623871074428,0.07858122616824798,0.061586485537455396,-0.03816053431782632,-0.2413204959386785,6.125124740626266,209
1946-05-01,1947-05-01,-0.20564275904170048,0.07997069075754633,0.057689843071141,-0.04398342207546718,-0.23702466044822093,6.074581010746361,210
1946-06-01,1947-06-01,-0.1474453323850069,0.08108967438164903,0.06207532909775437,-0.03220301720928742,-0.23319639153347588,6.02811672857677,211
1946-07-01,1947-07-01,-0.10448880901822877,0.0820915804019741,0.06601861669905425,-0.021823287524890156,-0.22999978566579377,5.990853519191398,212
1946-08-01,1947-08-01,-0.06480901381602477,0.082408034639564115,0.07401352036080816,-0.003770248784743524,-0.22814481257318192,5.967328454201908,213
1946-09-01,1947-09-01,0.024872340094819645,0.08204049689382276,0.0877524411223141,0.02545453348549595,-0.22818090189072646,5.96780728636374,214
1946-10-01,1947-10-01,0.061356955415986625,0.08146887887354395,0.09127105713988709,0.032693849215747,-0.2288037013385383,5.976328490285515,215
1946-11-01,1947-11-01,0.044584806802015264,0.08071134895449256,0.09073224762421789,0.031078263352012248,-0.23001370634042667,5.993381712892838,216
1946-12-01,1947-12-01,0.02504152214440314,0.0800855693867184,0.09222870555598209,0.034026378034442056,-0.23068962243413335,6.0030244485413,217
1947-01-01,1948-01-01,-0.021266574064171206,0.07929199362222004,0.09154222989041752,0.03211873230499712,-0.23191551791892945,6.020994201560701,218
1947-02-01,1948-02-01,-0.04947267362076191,0.07868189511328495,0.09702754015648815,0.043659952937400937,-0.23259059551877292,6.030532384887549,219
1947-03-01,1948-03-01,0.033536414951371385,0.0778259886374367,0.10058679907504872,0.05083453975459182,-0.23411533783708047,6.052706841006111,220
1947-04-01,1948-04-01,0.11624267325951021,0.07669398760871188,0.10872917875166835,0.06772591078565643,-0.23673902220315074,6.091474690634159,221
1947-05-01,1948-05-01,0.1999803976172676,0.07542220046163794,0.11473333144851952,0.08007506309198939,-0.23994992300703186,6.1397364410226345,222
1947-06-01,1948-06-01,0.14282796134083775,0.07442279448474717,0.10997728469959442,0.06913108174447383,-0.24201123178267345,6.170118134287519,223
1947-07-01,1948-07-01,0.05143191098327271,0.0736240819691089,0.10527261811394822,0.05838782027873993,-0.24332855521893518,6.1891392873201685,224
1947-08-01,1948-08-01,0.07197517263501951,0.07300882376561939,0.11054417608749612,0.06977770137835582,-0.24413237714416985,6.200145104824515,225
1947-09-01,1948-09-01,0.050430943713861365,0.07279583047504064,0.11442978525030706,0.07839375563788928,-0.2440718562654268,6.199436710702638,226
1947-10-01,1948-10-01,0.08150489327016464,0.07274543895495669,0.11166605434699997,0.07243363383102358,-0.2437301100439555,6.195693130020037,227
1947-11-01,1948-11-01,0.00993923713068634,0.07262192741042627,0.12360213333839828,0.09888135570862763,-0.24354425686092193,6.193634056915454,228
1947-12-01,1948-12-01,0.01083796642598489,0.07241415271494145,0.12188426240153963,0.09506846648196923,-0.24358797519064626,6.19410277523009,229
1948-01-01,1949-01-01,0.05439992701003682,0.07200684520720618,0.12889899631743848,0.11038339636823541,-0.24406994193006265,6.199351355661373,230
1948-02-01,1949-02-01,0.07269791535881087,0.07148095984431453,0.13827217809226897,0.13078670415478127,-0.24480717166182575,6.20622446344447,231
1948-03-01,1949-03-01,0.030280821003091263,0.0713174057715001,0.12975018234126695,0.11186883142048556,-0.2449074589401352,6.207022551941747,232
1948-04-01,1949-04-01,-0.02321643801968587,0.07151021807831562,0.12518163936347196,0.1019699693714067,-0.24465182843789532,6.2062936232693655,233
1948-05-01,1949-05-01,-0.11689570581964648,0.0720592359395932,0.11438766044659138,0.07859712545578942,-0.24424241978638903,6.208418867737659,234
1948-06-01,1949-06-01,-0.11640239852536505,0.0723603794519389,0.11836548620849602,0.0877186320328994,-0.2438984335589995,6.207847530067166,235
1948-07-01,1949-07-01,-0.019764167084032724,0.07227169950080052,0.12542787734739175,0.10332560731466492,-0.24394147768930366,6.208085481249897,236
1948-08-01,1949-08-01,0.002582903706856321,0.07227044833259044,0.12962043950441038,0.11261535991192473,-0.24393433577051882,6.208078184695649,237
1948-09-01,1949-09-01,0.0655950730534538,0.07217868570814202,0.13760861542645209,0.13017825000220032,-0.24403094984418836,6.207619927128214,238
1948-10-01,1949-10-01,0.03451201390382286,0.07221770749710445,0.1309549824581037,0.11548385456074142,-0.24399488350589701,6.207631724303033,239
1948-11-01,1949-11-01,0.1650379672736464,0.07195821387057769,0.1530747123655305,0.16399959214008303,-0.24407323912157725,6.201870378359913,240
1948-12-01,1949-12-01,0.1852985678890855,0.07170460288533044,0.15067874562465072,0.15828570969975048,-0.24418580713978283,6.197227029868166,241
1949-01-01,1950-01-01,0.20233514009104137,0.07163309596022592,0.15073734912707093,0.158113239363151,-0.24415454577998888,6.192097127103778,242
1949-02-01,1950-02-01,0.2569571308998244,0.07163747793305959,0.16128158626998584,0.18101717308977544,-0.24397604703139758,6.183932284790638,243
1949-03-01,1950-03-01,0.222335516318803,0.07146798343744495,0.15618244035823145,0.1693152987464741,-0.24391335167455874,6.176188087008434,244
1949-04-01,1950-04-01,0.29477164272093503,0.07108151641108935,0.16118440109856758,0.17967148029832572,-0.24397085226192053,6.167386522454818,245
1949-05-01,1950-05-01,0.3896225287958306,0.07031738136137092,0.1699487577415632,0.19810842467135936,-0.24462374801054987,6.164759238504707,246
1949-06-01,1950-06-01,0.3118387132506164,0.06956143083551367,0.17192862992396404,0.20149875549764554,-0.24508328423712447,6.157819281126173,247
1949-07-01,1950-07-01,0.2533742347036656,0.06920124697293488,0.16094719518153944,0.1767512670387637,-0.24512746447496814,6.149285650459337,248
1949-08-01,1950-08-01,0.2782788116559328,0.06893370342568153,0.1597329252957742,0.17349680815590685,-0.24504719090070537,6.139434221404944,249
1949-09-01,1950-09-01,0.2973412470012833,0.06892034890419259,0.1525452910260027,0.15740451740447708,-0.244874221086196,6.131407448591418,250
1949-10-01,1950-10-01,0.252206530985688,0.06878326390419115,0.1441479589830607,0.13865378702941347,-0.24479074313470114,6.123888939425031,251
1949-11-01,1950-11-01,0.26519795052403317,0.06916522701280009,0.15255657211610202,0.15706789963059178,-0.24483922139132133,6.125367733239331,252
1949-12-01,1950-12-01,0.262582332478007,0.06962425207555219,0.14402223472439174,0.13862407561938933,-0.24504451345460898,6.131858577279653,253
1950-01-01,1951-01-01,0.3008046856306271,0.0701467358866368,0.14167052789242704,0.1337753940709526,-0.24535448775034627,6.1416498881753245,254
1950-02-01,1951-02-01,0.2976644293555405,0.07087932567100225,0.14181268763435548,0.13461120291609013,-0.24608333205794303,6.161935138669166,255
1950-03-01,1951-03-01,0.25942759184814046,0.07147095141572023,0.14060152386517707,0.13229293881346862,-0.2465133858180991,6.174544364606952,256
1950-04-01,1951-04-01,0.26720039317055655,0.07233982570095451,0.13343470693746612,0.1171764380863998,-0.2475590462925442,6.2036623331139165,257
1950-05-01,1951-05-01,0.1941873903853376,0.0735696036199269,0.1321386715560638,0.11542469650222167,-0.2496970573556553,6.259444750599918,258
1950-06-01,1951-06-01,0.23765014412200736,0.07448956157216895,0.14257050915859174,0.13946029714779817,-0.25094116720508014,6.291527553079148,259
1950-07-01,1951-07-01,0.3012954907662414,0.07517757954575162,0.14111159031599232,0.13663614066069668,-0.2515655415998162,6.308980775521611,260
1950-08-01,1951-08-01,0.29708335899659566,0.07595574518602052,0.14549044823461008,0.14713168981443436,-0.25238418621827247,6.332138527770209,261
1950-09-01,1951-09-01,0.24810043004689042,0.07680072801737649,0.14072036474892793,0.13711907110329108,-0.2532268573128471,6.358247124007172,262
1950-10-01,1951-10-01,0.22307176514879912,0.07746767023398604,0.14199989702523097,0.1405893269572978,-0.2536612590893109,6.374464728386571,263
1950-11-01,1951-11-01,0.20043364735614178,0.07817876978053925,0.15443086667479777,0.16950875711615304,-0.2542865006134815,6.393818043886707,264
1950-12-01,1951-12-01,0.17705163077092223,0.07887463228128443,0.1468168462359055,0.15278652603816184,-0.2547487487576121,6.411171553367446,265
1951-01-01,1952-01-01,0.13308690959637548,0.0797089557901165,0.13848452207739084,0.13451974903486336,-0.25527997966883564,6.43290837976774,266
1951-02-01,1952-02-01,0.09290628859777117,0.08052526842519302,0.14034996251018514,0.13957574002290823,-0.2558001291530959,6.454066814541954,267
1951-03-01,1952-03-01,0.16472019527921034,0.08119281440811446,0.14618696092054922,0.15362969196672932,-0.25615952539151793,6.469493845834746,268
1951-04-01,1952-04-01,0.0586260813548497,0.08188429239607894,0.13796749350510698,0.13530528398956454,-0.2563218716762923,6.48279516309745,269
1951-05-01,1952-05-01,0.1176508943765332,0.08230022979603913,0.1476181021980222,0.1579595687857922,-0.2563792742282339,6.489029751054772,270
1951-06-01,1952-06-01,0.1891930847887685,0.08287347671237114,0.15329875144354072,0.17161556329757172,-0.2566991824762296,6.5016104298750985,271
1951-07-01,1952-07-01,0.12120732057800898,0.08367649882286331,0.14144127688924563,0.14489282139358606,-0.25718958509895024,6.522104101974357,272
1951-08-01,1952-08-01,0.06877542422413208,0.08445820893338982,0.13499445745529962,0.1305711763146209,-0.25779282576786955,6.543636629951712,273
1951-09-01,1952-09-01,0.041762283561960434,0.08505544331701573,0.1337635278585945,0.12816513499603038,-0.2581019087322414,6.556806336174494,274
1951-10-01,1952-10-01,0.06225694197077625,0.08555732085094947,0.13954810633626916,0.14205368589852474,-0.2583503682470721,6.566803048363086,275
1951-11-01,1952-11-01,0.1177275913346485,0.08597353942524366,0.1283767818182595,0.11599520274886088,-0.25850282027443433,6.571337107971047,276
1951-12-01,1952-12-01,0.11277450702314629,0.08630234119905478,0.12161541792880554,0.10021865679192893,-0.25858268913514126,6.574087061003257,277
1952-01-01,1953-01-01,0.09362995656783601,0.08647063101343362,0.11890277701102692,0.09383342956496893,-0.2585672957092231,6.573335697569068,278
1952-02-01,1953-02-01,0.121050054809694,0.08649369788649575,0.12732713617290015,0.11337487958635145,-0.2584252337648215,6.567136279585838,279
1952-03-01,1953-03-01,0.058499596167628454,0.08677307823432688,0.12031643713918166,0.09698152073363708,-0.2584558328721886,6.568205733108404,280
1952-04-01,1953-04-01,0.08456745256584486,0.08667291098564547,0.12917580788062183,0.11741151475419731,-0.25828637164534285,6.559589624874822,281
1952-05-01,1953-05-01,0.05621368487528611,0.08678276199057768,0.12547453173848824,0.10857800567543202,-0.25808885835091316,6.552945586291998,282
1952-06-01,1953-06-01,-0.00124612504495758,0.08714463592272678,0.12002903575168916,0.09590984931065666,-0.2581829678833893,6.555777679098705,283
1952-07-01,1953-07-01,0.012351380391730338,0.08726457495320314,0.1195858007231872,0.09478278374292032,-0.2581096889386679,6.552732718565112,284
1952-08-01,1953-08-01,-0.024040648878757787,0.08719970074011865,0.1200790568913202,0.09571062428912291,-0.25802986025505514,6.547091962030781,285
1952-09-01,1953-09-01,-0.0016521727905232098,0.08704082865208315,0.12446097609176365,0.10562173610367792,-0.25794694652999867,6.539826383433628,286
1952-10-01,1953-10-01,0.04901545996425516,0.08695447364622494,0.1253726185181718,0.10744670812343388,-0.25775457010336106,6.530995688792982,287
1952-11-01,1953-11-01,0.01678348969951693,0.08706132474930973,0.11694533777577046,0.08782817076879657,-0.2577531429679513,6.53118458510496,288
1952-12-01,1953-12-01,-0.012255623765959123,0.08715029769835414,0.11290178160611117,0.07845732302581304,-0.25772256840770136,6.531527438477924,289
1953-01-01,1954-01-01,0.039610325718622885,0.08717264134962822,0.112189472161141,0.07680207406819717,-0.25771915105508975,6.5315406385443895,290
1953-02-01,1954-02-01,0.05934662518316669,0.08728905857801333,0.11480900199801267,0.08293490770139111,-0.25771299226713534,6.532008578695259,291
1953-03-01,1954-03-01,0.11279083010424129,0.0871904645286627,0.11750736003003887,0.08909344642707018,-0.2578057070430859,6.531347705324297,292
1953-04-01,1954-04-01,0.1927976959415767,0.08718151226940393,0.12119776223901271,0.09757880520416878,-0.2578119998565951,6.52941869282006,293
1953-05-01,1954-05-01,0.22322700357170344,0.08707617952316545,0.12141507280644653,0.09790667106200113,-0.2578710534009732,6.527232768268581,294
1953-06-01,1954-06-01,0.26143366290609316,0.08677678188056162,0.1253869658053069,0.10682334692593376,-0.2581155472467622,6.5257062334267735,295
1953-07-01,1954-07-01,0.291019992217177,0.08652534471336962,0.12154739924183011,0.09761152149881647,-0.2583304627854505,6.524596929838866,296
1953-08-01,1954-08-01,0.3254494252045075,0.08615306864066888,0.13002555536770022,0.11693358065048859,-0.2586282090335912,6.522698428834992,297
1953-09-01,1954-09-01,0.4069489657387748,0.08585842017949037,0.13054646224939961,0.11777159185722469,-0.2587741154192658,6.518752898179474,298
1953-10-01,1954-10-01,0.32439359929595124,0.08573519957676383,0.1224377319258971,0.09872461622480988,-0.2588388748540494,6.516389662370877,299
1953-11-01,1954-11-01,0.407043697460016,0.0855053605438397,0.12116233688181405,0.09552980089098884,-0.2590677414829284,6.516357126949926,300
1953-12-01,1954-12-01,0.48536057933863197,0.08518057322055131,0.12360152475850694,0.10090855279189509,-0.25945211094075327,6.518060449802555,301
1954-01-01,1955-01-01,0.420768045155977,0.0850296783612734,0.11626012818902182,0.08372656612661294,-0.2596088404190958,6.518847360024257,302
1954-02-01,1955-02-01,0.4413004293884675,0.08494491580953045,0.1146292729141864,0.07986533679280777,-0.25968904854771907,6.51905318682021,303
1954-03-01,1955-03-01,0.38946379471713355,0.08503651421181571,0.11035434837960129,0.07001190524208006,-0.2596074376389016,6.519141791839843,304
1954-04-01,1955-04-01,0.371294913807531,0.08538982956174934,0.10465288898202665,0.05706627049504087,-0.2593976241909267,6.52122420145641,305
1954-05-01,1955-05-01,0.3455354341471597,0.08584027784282763,0.10182038830460119,0.05087868380987848,-0.25913218078360695,6.524063989010038,306
1954-06-01,1955-06-01,0.41766400696257233,0.08641224326648647,0.10160462103989731,0.05084857481027072,-0.25896753493677943,6.530541619582996,307
1954-07-01,1955-07-01,0.37358663167978157,0.087076554139703,0.09521746426804586,0.03656666412245563,-0.25857180402215385,6.534951227493968,308
1954-08-01,1955-08-01,0.41280631586083194,0.0878479873793949,0.10118933320466039,0.05108331119692017,-0.25860248656583024,6.548239067845329,309
1954-09-01,1955-09-01,0.3212141208224042,0.0888773453741026,0.09312580201553257,0.03301589193557475,-0.25868330507943926,6.567278032321802,310
1954-10-01,1955-10-01,0.30974473106443323,0.08963463236420503,0.09599762943619553,0.04041430770766663,-0.25828057709681873,6.573199453825323,311
1954-11-01,1955-11-01,0.28091185511345373,0.09065196911130698,0.08957866046629029,0.02629069373891829,-0.25762503835743344,6.57944242680384,312
1954-12-01,1955-12-01,0.2323424598648225,0.09191301898423773,0.08294120467637821,0.011778769752329887,-0.257057863631118,6.591614832007444,313
1955-01-01,1956-01-01,0.18913876651513517,0.09296032798478467,0.08221054990530023,0.011129407144729153,-0.2559394797456359,6.590380754583832,314
1955-02-01,1956-02-01,0.1975704580932367,0.09406616957654236,0.0803325095906776,0.00789274717151145,-0.2545973298674707,6.586254525001761,315
1955-03-01,1956-03-01,0.2779622634672647,0.09500097218774678,0.08186056701607945,0.012592927293476275,-0.25307920340037865,6.576169685371638,316
1955-04-01,1956-04-01,0.24179823355767427,0.09587256190894486,0.0784635616558809,0.005839993472840921,-0.25114634941572395,6.557840108512888,317
1955-05-01,1956-05-01,0.16849074695530653,0.09665766528076314,0.07987175999564222,0.010307269790219148,-0.2491398668194781,6.536856068312367,318
1955-06-01,1956-06-01,0.13252659666286148,0.09766395475311992,0.07325763066100832,-0.0035822317300746587,-0.246618354902159,6.510318640522727,319
1955-07-01,1956-07-01,0.1628203061672302,0.09852621311851571,0.07123983502225939,-0.006691021669281899,-0.24378644541553887,6.47602704476439,320
1955-08-01,1956-08-01,0.1260899276188212,0.09950527885914599,0.07382900167195179,7.868608871457461e-4,-0.24129259677554032,6.449485155265284,321
1955-09-01,1956-09-01,0.07444908288909091,0.10019381563542938,0.07476751855846783,0.004275625452045434,-0.23876501996777832,6.417859420291979,322
1955-10-01,1956-10-01,0.1092628905622457,0.10084258007948202,0.07749514173897568,0.01167347461516316,-0.23661080210146704,6.392118012290611,323
1955-11-01,1956-11-01,0.0405093560962797,0.10139834944687086,0.07612050211134655,0.009741254526545229,-0.23419622920396954,6.360492905815599,324
1955-12-01,1956-12-01,0.05612968872289559,0.10180125440200301,0.07540158771874243,0.009239401286702337,-0.23178683837579409,6.3268834936990475,325
1956-01-01,1957-01-01,0.05173396508733552,0.10206916088087761,0.08041620721819734,0.021407310455394207,-0.22985205831758584,6.29974125138065,326
1956-02-01,1957-02-01,-0.006226895827777801,0.10236121377755152,0.07759812815547099,0.016035208242342447,-0.22770530381960777,6.269209626153349,327
1956-03-01,1957-03-01,-0.04870224543675439,0.10289658283148358,0.07101076355346178,0.0027449785935317883,-0.2247458930476318,6.2275854468397265,328
1956-04-01,1957-04-01,-0.013118496503901622,0.10331877629873643,0.07103758145950408,0.004123928464331683,-0.22196077222520505,6.187471259093912,329
